created,description,exclude_psab,ignore_threshold,is_aro_identified,is_aro_reviewed,is_contaminated,is_contributed,is_gov_transfer,is_heritage,is_import,is_leased,is_locked,is_recycled,is_water_service,is_wastewater_service,is_wip,is_works,historical_cost,name,profile_id,service_date,updated,valuation_cost,class_classification_id,category_classification_id,segment_classification_id,is_disposed,id,profile_id_used,profile_name,import_id
2020-01-07 16:07:04.894611+00,Akamina Road To Wall Lake; Additional notes: not damaged during wildfire in 2017 ; Item description: BRIDGE OVER WALL CREEK AT LAKE OUTFLOW; Specifications: LOG ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3300.0,Trail Bridge,253,1992-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,46340,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Forum Lake Trail; Additional notes: not damaged during wildfire in 2017 ; Item description: LOG FOOT BRIDGE OVER FORUM CREEK; Specifications: AAA \\;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3300.0,Trail Bridge,253,1992-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,46341,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Ancient Forest Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,78971.0,Trail Bridge,253,2017-01-01,2026-04-28 08:50:10.685393+00,83000.0,13184,21525,21526,False,46614,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Nisga'A Backcountry; Item description: 5 FOOT BRIDGES VOLCANIC CONE TRAIL;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,36400.0,Trail Bridge,253,1996-01-01,2026-01-14 00:17:59.51265+00,51300.0,13184,21525,21526,True,46723,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Bridge over Danny Moore Creek. Wood decking on steel I beams.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45493.0,Danny Moore Bridge,253,2013-09-01,2026-04-28 08:50:10.685393+00,50000.0,13184,21525,21526,False,46922,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Two stringer log bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42.0,Trail Bridge,253,2007-01-01,2026-01-28 16:59:24.115398+00,50.0,13184,21525,21526,True,46923,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"36"" X 6"" STRINGERS 6' X 2"" X 6"" DECKING PRESSURE TREATED ;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4308.0,Trail Bridge near trailhead,253,2007-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,46924,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"10""X10""X22' wood stringers 2"" X 6"" X 3' wood decking",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4308.0,Trail Bridge- 18' approx,253,2007-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,46925,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"STRINGERS 10""X10""X18FT DECKINGROUGH CUT 2X6 3FEET WIDE ;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1092.0,Trail Bridge,253,2007-01-01,2026-04-28 08:50:10.685393+00,1300.0,13184,21525,21526,False,46926,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"18"" square by 7m long",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1123.0,Trail Bridge at SK Mine,253,2001-01-01,2026-01-28 16:59:24.115398+00,1500.0,13184,21525,21526,True,46927,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"17.5"" square beam, 23'4"" long with railing",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1123.0,Silver King Creek Bridge,253,2001-01-01,2026-01-28 16:59:24.115398+00,1500.0,13184,21525,21526,True,46928,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Log bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,173.0,Trail Bridge,253,2010-01-01,2026-04-28 08:50:10.685393+00,200.0,13184,21525,21526,False,46929,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Log bridge in Higgins Basin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,389.0,Upper Higgins Creek bridge,253,2003-01-01,2026-04-28 08:50:10.685393+00,500.0,13184,21525,21526,False,46931,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Water hose bridge. 3'x12' ft,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,932.0,Foot bridge behind cabin with hose,253,2015-08-01,2026-04-28 08:50:10.685393+00,1000.0,13184,21525,21526,False,46932,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,First Footbridge Across Creek Was Replaced In 1996. 48 Feet Long $20000.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20000.0,Trail Bridge,253,1996-01-01,2026-04-28 08:50:10.685393+00,20000.0,13184,21525,21526,False,47182,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Beatton Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3399.0,Trail Bridge,253,1980-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,47299,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Beaumont Service Area,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1699.0,Trail Bridge,253,1980-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,47389,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Elevated footbridge over North end of Otter Marsh wetland area.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10643.0,Trail Bridge,253,1996-01-01,2026-04-28 08:50:10.685393+00,15000.0,13184,21525,21526,False,47532,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Small footbridge at North end OF BIG BAR LAKE ON OTTER MARSH LOOP TRAIL.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3498.0,Trail Bridge,253,1995-01-01,2026-04-28 08:50:10.685393+00,5000.0,13184,21525,21526,False,47533,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Birkenhead lake Park - Sockeye Creek Crossing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,33997.0,Trail Bridge - Sockeye Creek Crossing,253,2010-01-01,2026-04-28 08:50:10.685393+00,39330.0,13184,21525,21526,False,47632,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Birkenhead Lake Park - Foot Bridge - Wilderness Lake Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,31802.0,Trail Bridge - Foot Bridge - Wilderness Lake Trail,253,2015-06-01,2026-04-28 08:50:10.685393+00,34200.0,13184,21525,21526,False,47633,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Birkenhead Lake Backcountry - Bridge over Dry Creek,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8964.0,Trail Bridge- Dry Creek,253,2010-06-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,47634,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"LAKE TRAIL, BRIDGE ON CORNER; Specifications: TABLE PLANKS ON LOG STRINGERS WOOD HANDRAIL STAINED ; Comments: GOOD",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4482.0,Trail Bridge - Lake Trail - Bridge on Corner (Table Planks),253,2010-06-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,47635,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"LAKE TRAIL, BRIDGE ON CORNER; Specifications: WOOD CONSTRUCTION STAINED ; Comments: GOOD",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5241.0,Trail Bridge - Lake Trail - Bridge on Corner (Wood Stained),253,2020-06-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,47636,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"OVER PHELIX CREEK up from original bridge, GOAT LOOKOUT TRAIL; Specifications: 2X6 PLANKS ON CEDAR LOG. 4X4 POSTS 1/2"" POLY ROPE HANDRAIL",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3481.0,Trail Bridge - Phelix Creek - Goat Lookout Trail,253,2020-01-01,2026-04-28 08:50:10.685393+00,3420.0,13184,21525,21526,False,47637,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,29 - Isaac River; Item description: ALUMINUM AND CEDAR PORTAGE BRIDGE; Comments: CASCADE BRIDGE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50214.0,Trail Bridge,253,2016-01-01,2026-04-28 08:50:10.685393+00,54000.0,13184,21525,21526,False,48111,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"WOOD CONSTRUCTION, OLD BRIDGE STRUCTURE REMOVED AND NEW UNIT BUILT IN 1995 RR&A PROJECT",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7177.0,Trail Bridge,253,1995-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,48112,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Boyle Point Day Use; Additional notes: Makeshift log-bridge crossing wet area before Betty's Beach trail. Could be replaced with boardwalk or short low bridge span,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4690.0,Trail Bridge,253,1994-01-01,2026-04-28 08:50:10.685393+00,6840.0,13184,21525,21526,False,48267,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Brandywine Falls Day Use; Additional notes: ZT; Item description: ACROSS BRANDYWINE CREEK; Comments: REPLACEMENT OF OLD STRUCTURE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,78020.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,95000.0,13184,21525,21526,False,48296,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Bridal Veil Falls Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16613.0,Trail Bridge,253,2018-01-01,2026-04-28 08:50:10.685393+00,17100.0,13184,21525,21526,False,48340,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Bridal Veil Falls Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11629.0,Trail Bridge,253,2018-01-01,2026-04-28 08:50:10.685393+00,11970.0,13184,21525,21526,False,48341,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Bridal Veil Falls Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9968.0,Trail Bridge,253,2018-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,48342,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Bridal Veil Falls Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6645.0,Trail Bridge,253,2018-01-01,2026-04-28 08:50:10.685393+00,6840.0,13184,21525,21526,False,48343,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Bridal Veil Falls Day Use; Additional notes: y; Specifications: 4 FOOT BRIDGES, 2.5M X 6M ; Comments: GOOD",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,829.0,Trail Bridge,253,1964-01-01,2026-04-28 08:50:10.685393+00,6840.0,13184,21525,21526,False,48344,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Bridal Veil Falls Day Use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4984.0,Trail Bridge,253,2018-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,48345,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Burgoyne Bay - Trails; Additional notes: Length unknown;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4213.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,48488,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,2x 20M LOG BRIDGES OVER FISHERMAN'S RIVER;  CONSTRUCTED OF LARGE 30FT EXTENSION ADDED SPRUCE TREES DROPPED IN 2000 $3000 ACROSS THE RIVER C/WHANDRAILS.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,147535.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,250000.0,13184,21525,21526,True,48619,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cape Scott Backcountry; Item description: SAN JOSE CREEK BRIDGE; Comments: BRIDGE WAS REPLACED IN 2005. REFER TO MAINTENANCE LOG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,88521.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,150000.0,13184,21525,21526,False,48620,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,San Josef Bay; Specifications: 33 FT STEEL FOOTBRIDGE ; Comments: REPLACED DECAYING WOODEN FOOTBRIDGE; Suspension,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,69492.0,Trail Bridge,253,2004-01-01,2026-04-28 08:50:10.685393+00,88000.0,13184,21525,21526,False,48621,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,10 METER BRIDGE AT KILOMETER 11.5; Specifications: 10 METER ALUMINUM FRAME WITH WOOD DECKING ; Comments: 10 METER ALUMINUM AND WITH WOOD DECKING BRIDGE AT KILOMETR 11.5 ON THE CAPE SCOTT TRAIL.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,64592.0,Trail Bridge,253,2005-01-01,2026-04-28 08:50:10.685393+00,80000.0,13184,21525,21526,False,48622,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,San Josef Bay; Specifications: 44 FT STEEL FOOTBRIDGE ; Comments: REPLACED DECAYING WOODEN STRUCTURE; Suspension,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,60555.0,Trail Bridge,253,2005-01-01,2026-04-28 08:50:10.685393+00,75000.0,13184,21525,21526,False,48623,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cape Scott Backcountry; 7 METER BRIDGE AT KILOMETER 9.3; 7 METER ALUMINUM BRIDGEWITH WOOD DECKING ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,48444.0,Trail Bridge,253,2005-01-01,2026-04-28 08:50:10.685393+00,60000.0,13184,21525,21526,False,48624,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Cape Scott Backcountry; 2x10M BRIDGES @ ERIC LAKE;  CCA TREATED LUMBER18"" LOG STRINGERSROUGH 2""X6"" CEDAR DECKING ;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22897.0,Eric Lake Trail Bridge,253,1993-01-01,2026-04-28 08:50:10.685393+00,34200.0,13184,21525,21526,False,48625,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cape Scott Backcountry; Item description: SETTLEMENT BRIDGE;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17155.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,29070.0,13184,21525,21526,False,48626,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Cape Scott Backcountry; Item description: BRIDGE AT HANSON LAGOON; Specifications: CCA PRESSURE TREATED STRINGERS AND DECKING. 3-6""X12"" CCA FIR STRINGERROUGH 2""X6"" CEDAR DECKING ;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13200.0,Trail Bridge,253,1992-01-01,2026-04-28 08:50:10.685393+00,20520.0,13184,21525,21526,False,48627,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Cape Scott Backcountry; Item description: BRIDGE AT HANSON LAGOON; Specifications: CONSTRUCTED BY WESTERN FOREST PRODUCTS. CCA TREATED LUMBER2-12"" FIR LOG STRINGERS ;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13200.0,Trail Bridge,253,1992-01-01,2026-04-28 08:50:10.685393+00,20520.0,13184,21525,21526,True,48628,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cape Scott Backcountry; Item description: ALUMINUM WITH WOOD DECKING ; Specifications: 8 METER BRIDGE ; Comments: 8 METER ALUMINUM AND WITH WOOD DECKING BRIDGE AT KILOMETR 9.0 ON THE CAPE SCOTT TRAIL. WORK WAS COMPLETED BY PGH CONSULTING,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11084.0,Trail Bridge,253,2005-01-01,2026-04-28 08:50:10.685393+00,13728.0,13184,21525,21526,False,48629,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cape Scott Backcountry; Item description: ERIC LAKE BRIDGE; Specifications: 6X12 CCA TREATED FIR STR.2X6 ROUGH CEDAR DECKING ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6869.0,Trail Bridge,253,1993-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,48630,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Carmanah Back Country; Item description: FOOTBRIDGE (THREE SISTERS TRAIL); Specifications: TREATED LUMBER BRIDGE. ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23450.0,Trail Bridge,253,1994-01-01,2026-04-28 08:50:10.685393+00,34200.0,13184,21525,21526,False,48693,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Carmanah Back Country,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12133.0,Trail Bridge,253,1996-01-01,2026-04-28 08:50:10.685393+00,17100.0,13184,21525,21526,False,48694,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Carmanah Back Country; BRIDGE #3; .8 METER WIDE BRIDGE 10CM X 16CM STRINGERS 10CM X 30CM TREATED BAS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3241.0,Trail Bridge,253,1991-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,48695,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3.65 LONG. CEDAR DECKING AND STRINGERS. ; Comments: LOCATED IN VALLEY MIST TRAIL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3027.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,48696,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3M LONG CEDAR BRIDGE.; Comments: LOCATED IN VALLEY MIST TRAIL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3027.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,48697,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,39449.0,Trail Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,55000.0,13184,21525,21526,False,48925,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7537.0,Trail Bridge,253,1974-01-01,2026-04-28 08:50:10.685393+00,41040.0,13184,21525,21526,False,48926,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16204.0,Trail Bridge,253,1991-01-01,2026-04-28 08:50:10.685393+00,25650.0,13184,21525,21526,False,48927,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1632.0,Trail Bridge,253,1972-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,48928,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4871.0,Trail Bridge,253,1989-01-01,2026-04-28 08:50:10.685393+00,8721.0,13184,21525,21526,False,48929,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4298.0,Trail Bridge,253,1989-01-01,2026-04-28 08:50:10.685393+00,7695.0,13184,21525,21526,False,48930,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25610.0,Trail Bridge,253,2001-01-01,2026-04-28 08:50:10.685393+00,34200.0,13184,21525,21526,False,49057,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11256.0,Trail Bridge,253,1981-01-01,2026-04-28 08:50:10.685393+00,30000.0,13184,21525,21526,False,49058,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Champion Lakes Backcountry; Item description: BRIDGE #4, REPLACED 2001; Specifications: REPLACED 2002 STEEL I-BEAM RECYCLED PLASTIC SILLS CEDAR DECKING; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12897.0,Trail Bridge,253,2002-01-01,2026-04-28 08:50:10.685393+00,17100.0,13184,21525,21526,False,49059,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10318.0,Trail Bridge,253,2002-01-01,2026-04-28 08:50:10.685393+00,13680.0,13184,21525,21526,False,49060,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Champion Lakes Backcountry; Item description: REPLACED 2001; Specifications: STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7488.0,Trail Bridge,253,2001-01-01,2026-04-28 08:50:10.685393+00,10000.0,13184,21525,21526,False,49061,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6449.0,Trail Bridge,253,2002-01-01,2026-04-28 08:50:10.685393+00,8550.0,13184,21525,21526,False,49062,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Champion Lakes Backcountry; Item description: REPLACED 2001 STEEL I-BEAM ; Specifications: CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: GOOD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3842.0,Trail Bridge,253,2001-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,49063,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Chasm Day Use; Item description: WOOD RIDGE OVER SMALL CREEK,NO SIDES; Comments: FAIR CONDITION, ACQUISITION YEAR IS UNKNOWN",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2487.0,Trail Bridge,253,2000-01-01,2026-04-28 08:50:10.685393+00,3420.0,13184,21525,21526,False,49183,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Additional notes: Greendrop trail wooden bridge over seasonal creek,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4881.0,Trail Bridge,253,2017-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,49243,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Additional notes: Greendrop trail from Lindeman lake,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4881.0,Trail Bridge,253,2017-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,49244,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Winter access bridge over clayton creek,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49730.0,Get Length and Photo | Trail Bridge,253,2019-01-01,2026-04-28 08:50:10.685393+00,50000.0,13184,21525,21526,False,49414,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Cody Caves Hiking Trail; Specifications: X2 MINOR CREEK CROSSING, ~3M AND 4M LONG BRIDGES; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6068.0,Trail Bridge,253,1986-01-01,2026-04-28 08:50:10.685393+00,11970.0,13184,21525,21526,False,49430,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Cody Caves Day Use; Item description: CATWALK INSIDE CAVE; Specifications: ~14 FT LONG,IN SECTIONS; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1040.0,Trail Bridge,253,1969-01-01,2026-04-28 08:50:10.685393+00,7284.6,13184,21525,21526,False,49431,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Conkle Lake Backcountry; Item description: ON LAKE TRAIL; Specifications: CROSSING CONKLE CREEKLOG STRINGERS2 X 6 DECKING C/W RAILING ; Comments: FAIR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1577.0,Trail Bridge,253,1976-01-01,2026-04-28 08:50:10.685393+00,7000.0,13184,21525,21526,False,49497,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,FOOTBRIDGE:; Specifications: 1 40 METER LONG WOOD AND TIMBER BRIDGE.; Day use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35570.0,Trail Bridge,253,1987-01-01,2026-04-28 08:50:10.685393+00,68400.0,13184,21525,21526,False,49559,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,66 Mile Trestle Day Use; Additional notes: Is this the actual trestle? Thought this was owned by TRAN; Item description: 66 MILE TRESTLE BRIDGE;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,72727.0,Trail Bridge,253,2000-01-01,2026-04-28 08:50:10.685393+00,100000.0,13184,21525,21526,False,49664,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,BETWEEN SKUTZ FALLS AND TRESTLE 65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,70218.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,85500.0,13184,21525,21526,False,49665,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cowichan River Footpath; Additional notes: POOR CONDITION; Item description: AT SUMMIT CREEK;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49153.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,59850.0,13184,21525,21526,False,49666,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Cowichan River Footpath; Item description: AT SUMMIT CREEK;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49153.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,59850.0,13184,21525,21526,False,49667,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Fisherman'S Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42131.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,51300.0,13184,21525,21526,False,49668,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Fisherman'S Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42131.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,51300.0,13184,21525,21526,False,49669,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,BETWEEN SKUTZ FALLS AND TRESTLE 66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35109.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,42750.0,13184,21525,21526,False,49670,253,Trail Bridge,
